file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/bayesian_network/helix/helix_bayesian_network_result.csv,0.8695981432452471,0.24983904983904973,0.2872703213081346
./result/fifo/helix_FIFO_result.csv,0.8356849903731068,0.17972196244195984,0.4682335592707287
./result/xgboost/helix/helix_xgboost_result.csv,0.8752040298654321,0.2871525342270023,0.2570179636956185
./result/ranklib/helix/helix_MART_result.csv,0.9355833020948076,0.3755200178072517,0.19780069147566565
./result/ranklib/helix/helix_RankNet_result.csv,0.8164906695057038,0.18047358357120555,0.39943240839693206
./result/ranklib/helix/helix_RankBoost_result.csv,0.8519733789983696,0.21419489459226626,0.3343628446518787
./result/ranklib/helix/helix_AdaRank_result.csv,0.7840653199321453,0.16785970929620167,0.450095983132416
./result/ranklib/helix/helix_Coordinate_Ascent_result.csv,0.8453454474506717,0.18706145880409758,0.34690006959309555
./result/ranklib/helix/helix_LambdaMART_result.csv,0.9134548530157924,0.33667127789468215,0.242675281621347
./result/ranklib/helix/helix_ListNet_result.csv,0.8985082214710858,0.2819534670878456,0.24598354375915293
./result/ranklib/helix/helix_Random_Forests_result.csv,0.931456111700761,0.34002049959496766,0.2063153469966334
