pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
35995,4,0,0,0,0,1,3,0,2,0,2,1,1,1,0,1,0,0,0,2,0,4,0,0,0,0,0
35996,2,0,0,0,1,1,3,0,2,2,1,4,1,1,2,2,2,2,0,2,2,2,0,0,0,0,0
35997,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0
35998,4,0,0,0,0,1,3,0,1,2,2,1,1,1,0,0,0,0,0,2,4,1,0,0,0,0,0
35999,0,0,0,2,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,2,0,0,0,0,0,0
36000,3,0,0,0,0,1,3,0,1,2,3,2,1,1,0,0,0,0,0,2,4,1,0,0,0,0,0
36001,4,0,0,0,0,1,3,0,2,2,3,4,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0
36002,3,2,0,0,0,1,1,0,1,2,2,1,1,1,2,2,2,2,0,1,4,1,0,0,0,0,0
36004,4,0,0,2,0,1,3,0,0,0,1,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36005,3,0,0,0,0,1,1,0,1,2,2,1,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0
36006,3,0,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36007,4,2,0,0,0,1,1,0,2,2,4,3,1,2,2,2,2,2,0,1,3,1,0,0,0,0,0
36008,0,1,1,2,0,1,0,0,0,2,3,1,0,2,1,2,1,1,0,0,0,1,0,0,0,0,0
36009,4,2,0,0,0,1,3,0,2,2,4,3,1,2,2,2,2,2,0,2,2,1,0,0,0,0,0
36010,1,0,0,2,0,1,3,0,2,2,3,3,1,2,2,3,2,2,0,2,0,0,0,0,0,0,0
36012,4,0,0,0,0,1,3,0,2,2,2,2,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0
36013,2,0,0,0,0,1,3,0,2,2,4,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0
36014,2,0,0,2,0,1,3,0,2,2,2,3,1,2,0,0,0,0,0,2,3,3,0,0,0,0,0
36015,2,0,0,2,0,1,3,0,2,2,1,4,1,2,0,0,0,0,0,2,3,3,0,0,0,0,0
36016,2,0,0,2,0,1,3,0,2,2,4,3,1,2,0,0,0,0,0,2,3,3,0,0,0,0,0
36017,0,0,0,0,0,1,0,0,1,2,0,3,1,2,4,4,4,4,0,0,0,1,0,0,0,0,0
36018,2,1,0,2,0,1,1,0,1,2,3,2,1,1,3,3,3,3,0,1,3,2,0,0,0,0,0
36019,2,1,0,2,0,1,1,0,1,2,3,2,1,1,3,3,3,3,0,1,3,2,0,0,0,0,0
36022,4,0,0,2,0,1,3,0,2,0,3,0,1,1,0,1,0,0,0,2,2,3,0,0,0,0,0
36023,3,0,0,2,0,1,1,0,1,0,3,0,1,1,0,0,0,0,0,2,1,3,0,0,0,0,0
36024,3,0,0,2,0,1,0,0,2,2,4,2,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0
36025,0,1,1,2,0,1,0,0,2,2,4,3,0,1,3,3,3,3,0,0,3,1,0,0,0,0,0
36026,3,0,0,0,0,1,3,0,0,0,3,0,1,1,0,0,0,0,0,2,1,3,0,0,0,0,0
36028,2,1,1,2,0,1,1,0,1,2,3,2,0,1,1,1,1,1,0,1,0,4,0,0,0,0,0
36029,0,0,1,0,0,1,0,0,1,2,2,1,0,1,4,4,4,4,0,0,1,1,0,0,0,0,0
36030,3,0,1,2,0,1,3,0,2,2,2,2,0,1,1,1,1,1,0,2,0,3,0,0,0,0,0
36033,3,0,0,2,1,1,1,0,2,1,1,4,1,1,2,2,2,2,0,0,1,2,0,0,0,0,0
36034,3,0,0,0,0,1,1,0,2,2,2,1,1,1,3,2,3,3,0,1,0,2,0,0,0,0,0
36035,0,0,1,0,0,1,0,0,2,2,2,4,0,1,2,3,2,2,0,0,4,1,0,0,0,0,0
36036,3,0,1,0,0,1,0,0,2,0,3,2,0,1,2,3,2,2,0,1,2,1,0,0,0,0,0
36038,4,0,0,2,0,1,3,0,1,2,0,1,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0
36039,3,0,0,2,0,1,3,0,0,0,2,2,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36040,0,0,0,2,0,1,3,0,1,2,1,4,1,2,0,0,0,0,0,2,0,3,0,0,0,0,0
36041,4,0,0,2,0,1,3,0,0,1,0,1,1,2,1,1,1,1,0,2,2,1,0,0,0,0,0
36042,0,0,0,2,0,1,3,0,0,1,0,1,1,2,1,1,1,1,0,2,2,1,0,0,0,0,0
36043,0,0,0,0,0,1,1,0,2,2,2,1,1,2,3,2,3,3,0,1,0,1,0,0,0,0,0
36044,0,0,0,2,0,1,0,0,1,2,1,4,1,2,3,3,3,3,0,0,3,0,0,0,0,1,0
36047,0,0,0,2,0,0,3,0,1,2,0,0,1,1,1,1,1,1,0,2,3,1,0,0,0,0,0
36050,0,0,0,0,0,0,1,0,1,1,0,4,1,1,3,2,3,3,0,1,2,1,0,0,0,0,0
36053,1,0,0,0,0,0,1,0,1,2,0,2,1,1,3,2,3,3,0,1,4,0,0,0,0,0,0
36054,0,0,1,2,0,0,1,0,0,2,2,1,0,1,4,4,4,4,0,1,3,1,0,0,0,0,0
36058,1,0,1,0,0,1,0,0,1,2,0,4,0,1,4,4,4,4,0,0,1,2,0,0,0,0,0
36061,1,0,0,2,0,1,1,0,2,2,3,2,1,1,3,3,3,3,0,1,2,0,0,1,0,0,0
36062,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36065,0,0,0,2,0,1,0,0,0,0,0,0,1,1,2,1,2,2,0,0,2,0,0,0,0,0,0
36066,3,0,0,0,0,1,3,0,2,2,3,4,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0
36067,3,0,1,0,0,1,0,0,1,1,2,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0
36068,1,0,0,2,0,1,0,0,2,2,4,3,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0
36070,1,0,1,2,0,1,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36071,4,0,0,0,0,1,3,0,2,2,4,4,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0
36072,1,0,0,0,0,1,0,0,1,2,1,0,1,1,3,2,3,3,0,0,0,0,0,0,0,0,0
36073,3,0,0,2,0,1,3,0,1,2,3,2,1,1,0,0,0,0,0,2,1,3,0,0,0,0,0
36074,3,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,0,0,0,0,0
36075,3,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,0,0,0,0,0
36076,3,0,0,2,0,1,3,0,2,0,3,2,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0
36077,3,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,2,3,0,0,0,0,0
36078,2,1,0,2,0,1,3,0,2,2,3,4,1,1,1,1,1,1,0,2,4,2,0,0,0,0,0
36080,3,0,0,0,0,1,3,0,2,0,2,1,1,1,2,1,2,2,0,2,2,0,0,0,0,0,0
36082,3,0,0,2,0,1,1,0,2,0,2,1,1,1,2,1,2,2,0,1,4,1,0,0,0,0,0
36084,3,0,0,2,0,1,3,0,1,0,0,0,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0
36085,3,0,0,2,0,1,3,0,2,0,2,1,1,1,2,1,2,2,0,2,2,0,0,0,0,0,0
36086,1,0,0,2,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
36089,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36091,1,1,1,2,0,1,0,0,1,2,2,4,0,1,1,2,1,1,0,0,2,1,0,0,0,0,0
36092,1,1,1,2,0,1,1,0,1,2,2,3,0,1,1,2,1,1,0,1,1,2,0,0,0,0,0
36096,0,0,1,2,0,1,3,0,1,2,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
36097,3,0,0,0,0,1,1,0,2,2,2,1,1,1,3,4,3,3,0,1,0,0,0,0,0,0,0
36098,3,0,0,0,0,1,3,0,2,2,3,2,1,1,0,1,0,0,0,2,0,3,0,0,0,0,0
36099,4,0,0,0,0,1,3,0,1,2,2,1,1,1,0,1,0,0,0,2,0,3,0,0,0,0,0
36100,2,0,0,0,0,1,3,0,2,2,3,3,1,1,0,1,0,0,0,2,0,4,0,0,0,0,0
36101,2,0,0,0,0,1,1,0,2,2,4,3,1,1,3,4,3,3,0,1,1,2,0,0,0,0,0
36103,0,0,0,0,0,1,0,0,1,1,1,1,1,1,3,4,3,3,0,0,3,1,0,0,0,0,0
36104,1,0,0,0,0,1,0,0,1,2,1,2,1,1,4,4,4,4,0,0,1,1,0,0,0,0,0
36110,2,0,0,0,0,1,1,0,1,2,0,4,1,1,4,4,4,4,0,0,2,0,0,0,0,0,0
36111,2,0,1,0,0,1,1,0,2,1,1,2,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0
36115,2,0,0,0,0,1,3,0,2,2,4,3,1,1,4,4,4,4,0,2,1,2,0,0,0,0,0
36117,2,0,0,2,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,0,0,0,0,0
36118,2,0,0,2,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0
36119,2,0,0,2,0,1,3,0,2,2,2,4,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0
36120,2,2,0,0,0,1,3,0,2,2,3,3,1,1,3,3,3,3,0,2,0,1,0,0,0,0,0
36122,1,0,1,2,0,1,0,0,2,2,3,2,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0
36124,1,0,1,2,0,1,0,0,1,2,3,4,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0
36125,2,0,0,2,0,1,0,0,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36126,1,0,0,0,0,1,0,0,1,1,1,0,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0
36129,3,3,0,2,0,1,3,0,2,2,4,3,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0
36130,3,3,0,0,0,1,1,0,2,1,1,1,1,1,0,0,0,0,0,1,2,3,0,0,0,0,0
36131,0,2,1,0,0,1,0,0,0,0,1,0,0,1,4,4,4,4,0,0,2,1,0,0,0,0,0
36132,2,1,0,2,0,1,3,0,2,2,1,4,1,1,1,2,1,1,0,2,2,2,0,0,0,0,0
36136,2,0,0,2,0,1,3,0,2,2,4,3,1,2,0,1,0,0,0,2,3,3,0,0,0,0,0
36137,0,0,1,2,0,1,1,0,2,2,4,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0
36139,2,1,0,2,0,1,3,0,0,0,0,0,1,2,3,3,3,3,0,2,2,2,0,0,0,0,0
36141,2,1,0,0,0,1,1,0,1,0,1,0,1,1,3,3,3,3,0,1,2,2,0,0,0,0,0
36143,3,0,0,2,0,1,1,0,2,2,2,1,1,1,3,3,3,3,0,1,2,2,0,0,0,0,0
36146,3,1,0,2,0,1,1,0,0,0,0,0,1,1,3,3,3,3,0,1,2,2,0,0,0,0,0
36147,2,0,0,2,0,1,3,0,2,2,3,3,1,1,3,3,3,3,0,2,1,2,0,0,0,0,0
36151,1,0,1,0,0,1,0,0,2,2,3,3,0,2,3,3,3,3,0,0,0,1,0,0,0,0,0
36152,1,0,1,2,0,1,0,0,2,2,4,3,0,2,0,1,0,0,0,0,4,1,0,0,0,0,0
36154,4,0,1,0,0,1,1,0,2,2,4,3,0,2,4,4,4,4,0,1,2,2,0,0,0,0,0
36155,4,0,0,0,0,1,3,0,2,2,4,3,1,2,0,0,0,0,0,2,3,3,0,0,0,0,0
36156,1,0,0,2,0,1,0,0,2,2,3,3,1,2,4,4,4,4,0,0,1,2,0,0,0,0,0
36158,2,0,0,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36159,3,0,0,2,0,1,3,0,1,1,2,1,1,2,0,0,0,0,0,2,3,3,0,0,0,0,0
36160,2,3,0,2,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
36161,4,3,0,2,0,1,3,0,2,2,3,4,1,1,2,0,2,2,0,2,2,4,0,0,0,0,0
36163,3,3,0,2,0,1,3,0,2,2,3,2,1,2,0,0,0,0,0,2,4,1,0,0,0,0,0
36165,3,0,0,2,0,1,1,0,2,2,2,1,1,1,3,3,3,3,0,2,0,0,0,0,0,0,0
36166,0,0,0,2,0,1,1,0,1,1,1,0,1,2,1,1,1,1,0,1,1,1,0,0,0,0,0
36167,0,0,0,2,0,1,0,0,1,2,3,4,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
36168,3,1,0,2,0,1,0,0,2,1,2,1,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0
36169,3,0,0,2,0,1,1,0,2,2,3,1,1,1,0,0,0,0,0,2,3,1,0,0,0,0,0
36170,3,0,0,2,0,1,3,0,2,2,4,3,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0
36174,3,0,0,2,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36175,2,0,0,0,0,1,1,0,2,2,4,2,1,2,2,1,2,2,0,1,1,1,0,0,0,0,0
36176,0,0,0,2,0,1,1,0,1,2,2,1,1,2,1,0,1,1,0,0,2,1,0,0,0,0,0
36177,2,0,0,0,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36178,0,0,1,2,0,1,0,0,1,2,2,2,0,1,0,1,0,0,0,1,1,4,0,0,0,0,0
36180,0,2,0,2,0,1,0,0,0,0,0,4,1,2,4,4,4,4,0,0,0,1,0,0,0,0,0
36181,2,0,0,0,0,1,1,0,2,1,2,3,1,2,3,3,3,3,0,1,1,0,0,0,0,0,0
36183,0,0,0,2,0,1,0,0,1,2,1,4,1,2,2,2,2,2,0,1,2,2,0,0,0,0,0
36184,1,0,0,2,0,1,3,0,1,1,2,2,1,2,2,2,2,2,0,0,2,1,0,0,0,0,0
36185,3,0,0,2,0,1,3,0,2,2,3,3,1,2,0,0,0,0,0,2,3,3,0,0,0,0,0
36186,3,0,0,2,0,1,3,0,0,0,1,2,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36188,3,0,0,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36189,3,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36190,2,0,0,0,0,1,3,0,2,0,0,1,1,2,3,3,3,3,0,2,1,0,0,0,0,0,0
36192,0,0,0,2,0,1,3,0,1,2,1,0,1,2,1,0,1,1,0,1,1,1,0,1,0,0,0
36193,3,1,0,2,0,1,3,0,2,2,2,2,1,2,1,1,1,1,0,2,2,2,0,0,0,0,0
36194,2,0,0,2,0,1,3,0,2,2,2,4,1,2,1,1,1,1,0,2,3,2,0,0,0,0,0
36196,2,0,0,2,0,1,3,0,2,2,3,0,1,2,1,0,1,1,0,2,4,1,0,0,0,0,0
36198,1,0,0,2,0,1,0,0,2,0,0,0,1,2,2,2,2,2,0,1,2,2,0,0,0,0,0
36199,0,1,0,2,0,1,0,0,2,2,3,4,1,2,1,1,1,1,0,0,2,2,0,0,0,0,0
36200,3,0,0,2,0,1,3,0,2,0,1,0,1,2,3,3,3,3,0,2,0,0,1,0,1,0,1
36202,1,0,0,2,0,0,1,0,2,0,1,0,1,2,3,3,3,3,0,2,0,0,0,0,1,0,1
36203,1,0,0,2,0,0,3,0,0,2,3,4,1,2,4,4,4,4,0,2,3,0,0,0,0,0,0
36205,1,0,0,2,0,0,1,0,2,2,1,1,1,2,3,3,3,3,0,1,1,2,0,0,0,0,0
36207,1,0,0,0,0,0,1,0,0,1,0,4,1,2,4,4,4,4,0,1,2,1,0,0,0,0,0
36209,1,2,0,0,0,0,1,0,2,2,4,4,1,2,4,4,4,4,0,1,1,0,0,0,0,0,0
36211,2,0,0,0,0,0,1,0,2,1,0,4,1,2,3,2,3,3,0,1,3,1,0,0,0,0,0
36214,3,0,0,2,0,0,3,0,2,2,2,1,1,2,3,3,3,3,0,2,2,1,0,1,0,0,0
36215,2,3,0,2,0,0,3,0,2,2,4,3,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0
36216,2,3,0,0,0,0,3,0,1,2,2,2,1,2,0,0,0,0,0,2,4,2,0,0,0,0,0
36217,2,0,0,2,0,0,3,0,2,2,2,1,1,2,0,1,0,0,0,2,1,3,0,0,0,0,0
36218,4,0,0,0,0,1,3,0,2,2,4,3,1,2,0,1,0,0,0,2,3,4,0,0,0,0,0
36219,2,0,0,0,0,1,3,0,2,1,3,4,1,2,0,1,0,0,0,2,0,3,0,0,0,0,0
36220,2,0,0,0,0,1,1,0,2,2,2,2,1,2,3,2,3,3,0,1,0,0,0,0,0,0,0
36221,2,0,0,2,0,1,1,0,2,0,1,0,1,2,3,3,3,3,0,1,0,0,0,0,0,1,0
36222,0,3,0,2,0,1,0,0,0,0,0,0,1,2,4,3,4,4,0,0,0,0,0,0,0,1,0
36224,0,0,1,2,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0
36225,0,0,0,0,0,1,0,0,2,2,4,3,1,2,3,3,3,3,0,0,0,0,0,0,0,0,0
36226,1,0,1,0,0,1,0,0,2,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
36227,2,1,0,2,0,1,0,0,1,0,2,2,1,1,3,3,3,3,0,1,3,0,0,0,0,0,0
36230,3,0,0,0,0,1,1,0,2,2,4,3,1,2,4,4,4,4,0,1,0,2,0,0,0,0,0
36231,4,0,0,0,0,1,3,0,2,2,4,3,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36233,3,0,0,0,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36234,3,0,0,2,0,1,3,0,0,0,1,1,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36235,3,0,0,2,0,1,3,0,0,0,1,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36236,1,0,0,0,0,1,0,0,0,0,0,0,1,2,4,3,4,4,0,1,3,0,1,0,0,0,0
36238,1,0,0,2,1,1,0,0,1,0,1,1,1,2,2,2,2,2,0,0,0,1,0,0,0,0,0
36241,0,2,0,2,0,1,0,0,1,1,3,2,1,2,2,2,2,2,0,0,4,0,0,0,0,0,0
36244,2,3,0,2,0,1,3,0,2,2,3,2,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0
36245,2,3,0,2,0,1,3,0,2,2,3,3,1,2,0,0,0,0,0,2,0,4,0,0,0,0,0
36246,1,0,1,2,0,1,1,0,0,1,1,1,0,2,1,0,1,1,0,0,2,0,0,0,0,0,0
36247,3,3,0,2,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0
36248,3,0,0,2,0,1,3,0,2,2,1,1,1,2,3,3,3,3,0,2,0,1,0,0,0,0,0
36249,1,0,0,2,0,1,0,0,1,1,2,1,1,2,4,4,4,4,0,1,2,0,0,0,0,0,0
36250,0,1,0,2,0,1,0,0,1,2,3,3,1,2,1,2,1,1,0,0,1,1,0,0,0,0,0
36251,0,0,1,0,0,1,1,0,2,2,1,1,0,2,3,3,3,3,0,1,1,0,0,0,0,0,0
36254,0,0,1,0,0,1,0,0,2,2,3,4,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0
36257,2,0,1,0,0,1,1,0,2,2,4,3,0,2,0,1,0,0,0,1,2,2,0,0,0,0,0
36259,1,0,0,0,0,1,1,0,2,2,2,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
36261,2,0,0,2,0,1,1,0,2,2,2,3,1,2,2,2,2,2,0,1,0,1,0,0,0,0,0
36262,2,1,0,2,0,1,1,0,1,0,2,1,1,2,3,3,3,3,0,1,2,1,0,0,0,0,0
36263,2,1,0,2,0,1,0,0,1,0,2,1,1,2,3,3,3,3,0,1,2,1,0,0,0,0,0
36264,2,0,0,2,0,1,3,0,0,0,1,1,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36265,2,0,0,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0
36266,2,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0
36267,2,0,0,2,0,1,0,0,2,2,4,3,1,2,0,0,0,0,0,1,3,3,0,0,0,0,0
36268,1,0,0,2,0,1,0,0,2,2,4,3,1,2,4,3,4,3,0,1,2,0,1,0,0,0,0
36269,2,0,0,2,0,1,0,0,1,1,0,4,1,2,2,2,2,2,0,1,0,3,0,0,0,0,0
36270,3,3,0,2,0,1,3,0,2,1,3,2,1,1,0,0,0,0,0,2,1,4,0,0,0,0,0
