pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
2638,0,2,1,2,0,1,3,1,1,1,0,3,0,2,3,3,3,3,1,2,3,2,0,0,0,0,0
2639,1,1,0,2,0,1,3,1,1,1,3,2,3,2,1,1,1,1,1,4,0,1,0,0,0,0,0
2641,2,2,0,2,0,1,0,1,1,2,4,3,3,2,3,3,3,3,1,1,3,4,0,0,0,0,0
2645,2,2,0,2,0,1,1,1,1,2,4,3,3,2,3,3,3,3,1,0,3,4,0,0,0,0,0
2646,0,0,0,2,0,1,0,0,1,1,1,2,3,2,2,2,2,2,1,0,0,3,0,0,0,0,0
2647,0,1,0,2,0,1,0,1,1,1,1,2,3,2,1,1,1,1,1,2,3,3,0,0,0,0,0
2649,2,0,0,2,0,1,1,1,1,2,4,3,3,2,3,3,3,3,1,1,0,1,0,1,0,0,0
2650,0,2,1,2,0,1,0,0,1,1,2,2,0,2,3,3,3,3,1,0,0,3,0,0,0,0,0
2651,3,0,0,2,0,1,3,1,1,2,4,3,3,2,3,3,3,3,1,2,0,3,0,0,0,0,0
2652,4,0,0,2,0,1,4,1,1,2,3,4,3,2,3,3,3,3,1,4,2,3,0,0,0,0,0
2653,4,2,0,2,0,1,3,1,1,2,3,3,3,2,3,3,3,3,1,2,2,2,0,1,0,0,0
2655,1,1,0,2,0,1,4,1,1,1,3,0,3,2,1,1,1,1,1,4,2,4,0,0,0,0,0
2658,2,0,1,2,0,1,0,1,1,2,3,4,0,2,3,3,3,3,1,0,2,3,0,0,0,0,0
2662,0,1,1,2,0,1,3,1,1,1,1,3,0,2,1,1,1,1,1,4,4,1,0,0,0,0,0
2663,0,2,1,2,0,1,2,1,1,1,1,1,0,2,3,3,3,3,1,2,0,2,0,0,0,0,0
2664,0,2,1,2,0,1,1,1,1,2,3,4,0,2,3,3,3,3,1,1,1,3,0,0,0,0,0
2671,3,0,0,2,0,0,1,1,1,2,4,3,3,2,3,3,3,3,1,1,4,4,0,0,0,0,0
2672,4,0,0,2,0,0,3,1,1,2,4,3,3,2,3,3,3,3,1,2,2,4,0,0,0,0,0
2675,0,0,0,2,0,1,2,1,0,2,2,2,3,2,3,3,3,3,1,2,2,3,0,0,0,0,0
2677,4,1,0,2,0,1,3,0,1,1,3,2,3,2,1,1,1,1,0,1,3,3,0,0,0,0,0
2679,2,0,0,2,0,1,1,1,1,2,4,3,3,2,3,3,3,3,1,1,2,3,0,0,0,0,0
2683,4,2,0,3,0,1,1,1,1,2,4,3,3,2,3,3,3,3,1,2,1,3,0,0,0,0,0
2684,3,0,0,2,0,1,3,1,1,2,0,4,3,2,3,3,3,3,1,4,2,1,0,1,0,0,0
2685,3,2,0,2,0,1,1,1,1,2,3,2,3,2,3,3,3,3,1,0,0,1,0,0,0,0,0
2689,2,0,0,2,0,1,3,1,1,2,0,4,3,2,3,3,3,3,1,2,2,4,0,0,0,0,0
2690,1,2,0,2,0,1,4,1,1,0,0,0,3,2,3,3,3,3,1,4,2,1,0,0,0,1,0
2693,3,0,0,2,0,1,0,0,1,2,2,3,3,2,2,2,2,2,1,1,2,4,0,0,0,0,0
2694,2,0,0,2,0,1,1,1,1,2,1,4,3,2,3,3,3,3,1,2,2,1,0,0,0,0,0
