pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
647,0,0,0,2,0,1,0,0,0,2,2,0,0,3,4,4,4,4,1,0,4,1,0,0,0,0,0
648,4,0,0,0,0,1,1,1,2,3,3,3,0,3,2,3,2,2,1,1,1,1,0,0,0,0,0
649,2,0,0,0,0,1,1,0,1,1,1,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0
650,3,0,0,0,0,1,1,1,1,0,1,0,0,3,1,2,1,1,1,1,4,1,0,0,0,0,0
651,2,1,0,0,0,1,1,1,1,0,1,1,0,3,3,3,2,2,1,1,1,2,0,0,0,0,0
652,4,0,0,0,0,1,0,1,2,2,2,1,0,3,1,2,1,1,1,1,2,3,0,0,0,0,0
653,4,0,0,0,0,1,1,1,2,3,4,3,0,2,3,4,3,3,1,0,1,2,0,0,0,0,0
654,1,0,0,0,0,1,0,0,0,0,1,3,0,2,2,3,2,2,0,0,4,1,0,0,0,0,0
656,4,0,0,0,0,1,1,1,1,2,1,0,0,3,1,2,1,1,0,0,0,1,0,0,0,0,0
657,4,0,0,0,0,1,1,1,1,2,3,2,0,3,2,0,2,2,1,0,0,2,0,0,0,0,0
658,0,2,0,2,0,1,0,0,0,2,2,1,0,3,3,2,2,3,1,0,2,1,0,0,0,0,0
659,1,0,0,0,0,1,1,1,0,0,1,0,0,3,2,0,2,2,1,3,4,1,0,0,0,0,0
660,4,0,0,0,0,1,1,1,2,3,2,1,0,3,4,4,4,4,1,1,1,1,0,0,0,0,0
662,1,0,0,0,0,1,3,1,0,3,2,2,0,3,3,4,3,2,1,3,2,2,0,0,0,0,0
663,4,0,0,0,0,1,1,1,2,2,2,2,0,2,1,2,1,1,1,1,2,2,0,0,0,0,0
664,3,0,0,0,0,1,1,1,1,2,3,3,0,2,0,1,0,0,0,0,3,1,0,0,0,0,0
665,1,0,0,0,0,0,1,1,2,3,4,3,0,3,3,4,4,3,1,1,0,3,0,0,0,0,0
666,2,0,0,0,0,0,1,1,2,0,0,0,0,2,1,2,1,1,1,1,0,1,0,0,0,0,1
667,1,0,0,0,0,0,1,0,1,2,1,3,0,2,4,4,4,4,1,0,2,3,0,0,0,0,0
669,4,0,0,0,0,1,1,1,2,0,1,1,0,2,1,2,1,1,1,1,0,0,0,0,0,0,0
670,3,0,0,0,1,1,1,1,2,3,2,3,0,3,2,0,2,2,1,1,0,2,0,0,0,0,0
671,3,0,0,2,0,1,0,1,1,1,3,2,0,2,2,3,2,2,1,1,0,1,0,0,0,0,0
672,4,0,0,0,0,1,1,1,2,3,4,3,0,3,2,0,2,2,1,1,3,1,0,0,0,0,0
673,3,0,0,0,0,1,1,1,2,1,1,1,0,3,1,2,1,1,1,1,0,2,0,0,0,0,0
674,1,1,0,2,0,1,0,1,1,1,2,1,0,3,2,3,2,2,1,1,3,1,0,0,0,0,0
675,4,0,0,0,0,1,1,1,2,3,4,3,0,3,4,4,4,4,1,1,3,3,0,0,0,0,0
677,4,0,0,0,0,1,1,0,1,1,2,1,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0
678,2,0,0,0,1,1,1,1,1,2,2,3,0,3,2,0,2,2,1,1,0,1,0,0,0,0,0
680,1,0,1,0,1,1,0,1,1,3,4,3,0,3,4,4,4,4,1,0,1,3,0,0,0,0,0
681,3,0,0,0,1,1,1,1,1,2,4,3,0,3,2,0,1,2,1,1,3,3,0,0,0,0,0
682,4,0,0,0,1,1,1,1,1,2,2,1,0,3,2,0,1,2,1,1,2,3,0,0,0,0,0
683,4,0,0,0,1,1,1,1,1,2,3,3,0,2,2,0,1,2,1,1,2,3,0,0,0,0,0
684,4,0,0,0,0,1,1,1,2,3,4,3,0,2,1,2,1,1,1,0,3,2,0,0,0,0,0
685,1,1,0,0,0,1,0,0,0,1,0,1,0,3,2,3,2,2,0,1,4,0,0,0,0,0,0
686,4,0,0,0,1,1,1,1,1,1,2,1,0,2,2,0,1,2,1,1,0,1,0,0,0,0,0
687,4,0,0,0,1,1,1,1,1,1,2,1,0,2,2,0,1,2,1,1,4,3,0,0,0,0,0
688,4,0,0,0,1,1,1,1,0,1,2,1,0,2,2,0,1,2,1,1,2,3,0,0,0,0,0
690,1,0,0,2,1,1,3,1,0,3,4,3,0,3,1,0,1,1,1,3,0,2,0,0,0,0,0
691,4,0,0,0,0,1,1,1,2,1,0,1,0,2,1,2,1,1,1,1,2,0,0,0,0,0,1
693,4,0,0,0,0,1,1,1,2,2,3,3,0,3,1,2,1,1,1,1,0,3,0,0,0,0,0
694,3,0,0,0,0,1,1,1,2,1,0,1,0,3,1,2,1,1,1,1,2,0,0,0,0,0,1
