pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
8377,3,0,1,0,1,1,2,1,2,2,3,2,2,4,2,3,2,2,0,1,3,4,0,0,0,0,0
8395,3,2,1,2,0,1,1,1,0,0,1,0,2,4,3,3,3,3,0,0,4,4,0,0,0,0,0
8400,0,2,1,2,1,1,0,0,0,0,0,0,1,4,3,3,3,3,0,0,0,0,0,0,0,0,0
8402,4,0,1,0,0,1,2,1,0,0,0,0,2,4,1,0,1,1,0,1,4,4,0,0,0,0,0
8405,0,0,1,0,1,1,0,0,0,0,0,3,2,4,3,3,3,3,0,0,4,1,0,0,0,0,0
8408,4,0,1,0,0,1,2,1,2,2,2,1,2,4,1,0,1,1,0,3,2,4,0,0,0,0,0
8411,1,0,1,0,1,1,1,1,1,2,2,2,2,4,3,3,3,3,0,0,2,2,0,1,0,0,0
8412,4,0,1,0,1,1,3,1,1,2,1,0,2,4,0,0,0,0,0,2,2,3,0,0,0,0,0
8413,4,0,1,0,1,1,3,1,2,2,3,2,2,4,2,2,2,2,0,3,4,0,0,0,0,0,0
8420,3,0,1,0,0,1,1,1,2,2,4,4,2,4,3,3,3,3,0,0,2,3,0,0,0,0,0
8426,3,1,1,0,1,1,3,1,0,0,2,1,2,4,1,2,1,1,0,3,2,0,0,0,0,0,0
8427,3,0,1,0,0,1,1,1,2,2,4,2,2,4,3,3,3,3,0,0,2,4,0,0,0,0,0
8434,4,1,1,0,1,1,3,1,2,2,4,4,2,4,1,2,1,1,0,3,3,3,0,0,0,0,0
8435,4,2,1,0,0,1,2,1,2,2,0,4,2,4,3,3,3,3,0,1,0,4,0,0,0,0,0
8437,4,0,1,0,0,1,2,1,2,2,4,3,2,4,3,3,3,3,0,1,4,3,0,0,0,0,0
8444,1,0,1,0,1,1,0,1,1,2,4,2,2,4,2,2,2,2,0,1,0,0,0,0,0,0,0
8450,4,0,1,0,0,1,2,1,1,0,2,1,2,4,1,0,1,1,0,2,0,4,0,0,0,0,0
8452,1,0,1,0,1,1,1,1,1,1,1,1,2,4,3,3,3,3,0,0,3,0,0,0,0,0,0
8455,3,2,1,2,1,1,1,1,1,2,2,4,2,4,3,3,3,3,0,0,4,3,0,0,0,0,0
8458,1,0,1,0,1,1,0,0,1,1,1,1,2,4,3,3,3,3,0,0,1,1,0,0,0,0,0
8461,0,2,1,0,1,1,0,0,0,0,0,1,1,4,3,3,3,3,0,0,3,1,0,1,0,0,0
8468,3,0,1,0,1,1,1,0,2,2,4,3,2,4,3,3,3,3,0,0,3,4,0,0,0,0,0
8470,4,0,1,0,1,1,2,1,2,0,2,1,2,4,3,3,3,3,0,1,0,1,0,0,0,0,0
8474,4,0,1,2,0,1,2,1,0,0,0,0,2,4,1,0,1,1,0,3,4,4,0,0,0,0,0
8475,4,0,1,0,0,1,3,1,1,2,2,4,2,4,1,0,1,1,0,3,1,4,0,0,0,0,0
8479,4,1,1,0,0,1,2,1,2,2,4,3,2,4,2,3,2,2,0,1,2,1,0,0,0,0,0
8488,1,0,1,0,1,1,0,1,0,2,2,3,2,4,3,3,3,3,0,0,2,0,0,0,0,0,0
8499,4,0,1,0,0,1,1,1,2,2,4,3,2,4,3,3,3,3,0,1,2,4,0,0,0,0,0
