日期,ndcg,mrr,kendall_tau_distance
2010-09-17,1.0,1.0,0
2010-09-20,0.7006705188475488,0.5,1.0
2010-09-22,1.0,1.0,0.0
2010-09-29,1.0,1.0,0
2010-10-05,1.0,0.5,0.0
2010-10-08,0.8642054753803928,0.25,0.5
2010-10-11,0.9962913838077003,1.0,0.3333333333333333
2010-10-15,1.0,1.0,0.0
2010-10-16,0.9065280314885752,0.5,0.4
2010-10-18,0.9142627511184321,0.5,0.3333333333333333
2010-10-22,0.7735990819479798,0.16666666666666666,0.2857142857142857
2010-10-25,0.855181110691413,0.25,0.4
2010-10-26,0.7424562967458249,0.5,0.4
2010-10-27,0.784208556253389,0.5,0.6666666666666666
2010-10-29,0.8413717418198097,0.16666666666666666,0.42857142857142855
2010-11-02,0.8430336362387247,0.16666666666666666,0.5333333333333333
2010-11-03,0.8421295268190154,0.14285714285714285,0.47619047619047616
2010-11-22,0.7629734924832751,0.16666666666666666,0.7333333333333333
2010-12-17,0.8283554232827032,0.14285714285714285,0.6190476190476191
2010-12-18,0.6735160476094629,0.16666666666666666,0.31620553359683795
2010-12-19,0.7413267190517787,0.043478260869565216,0.31620553359683795
2010-12-25,0.7436628300448576,0.041666666666666664,0.30434782608695654
2010-12-28,0.7892223601891958,0.041666666666666664,0.2318840579710145
2010-12-29,0.7851205584253672,0.04,0.29
2011-01-03,0.7844728508731725,0.038461538461538464,0.3353846153846154
2011-01-09,0.7751627038756771,0.03571428571428571,0.4126984126984127
2011-01-10,0.7491569891206854,0.5,0.3891625615763547
2011-01-21,0.7744915800975344,0.034482758620689655,0.4014778325123153
2011-01-22,0.7750478149892426,0.03333333333333333,0.4298850574712644
2011-01-23,0.7763128458224564,0.03225806451612903,0.41935483870967744
2011-01-26,0.7859818218315316,0.03571428571428571,0.3148148148148148
2011-01-28,0.7884430814665622,0.03571428571428571,0.3054187192118227
2011-01-31,0.7767575506425621,0.034482758620689655,0.296551724137931
2011-02-03,0.7764029813418906,0.03333333333333333,0.3333333333333333
2011-02-05,0.7899845093175241,0.03125,0.32196969696969696
2011-02-08,0.5582268013578178,0.034482758620689655,0.35472370766488415
2011-02-10,0.5565461880269543,0.03125,0.4028520499108734
2011-02-12,0.5388509179339624,0.03125,0.4028520499108734
2011-02-14,0.5940082863565779,0.07692307692307693,0.3693181818181818
2011-02-19,0.8570020645201019,0.08333333333333333,0.5
2011-02-21,0.856127460612915,0.07692307692307693,0.4725274725274725
2011-02-22,0.856728034062257,0.07142857142857142,0.47619047619047616
2011-02-25,0.8213006259475382,0.1,0.4909090909090909
2011-02-26,0.8143656735300213,0.09090909090909091,0.5303030303030303
2011-03-01,0.8154042801016966,0.08333333333333333,0.5512820512820513
2011-03-21,0.9176461012859043,0.1,0.5272727272727272
2011-03-22,0.9555670232328686,1.0,0.4393939393939394
2011-03-23,0.9176130529908696,0.08333333333333333,0.48717948717948717
2011-03-25,0.8438738355623765,0.125,0.43636363636363634
2011-03-26,0.7584004805400647,0.2,0.4666666666666667
2011-03-27,0.6387807655768849,0.25,0.6666666666666666
2011-03-30,0.667847238343004,0.25,0.6
2011-03-31,0.6656827481427057,0.16666666666666666,0.6190476190476191
2011-04-01,0.6004316980751246,0.16666666666666666,0.5714285714285714
2011-04-02,0.6191053584804884,0.14285714285714285,0.5714285714285714
2011-04-04,0.624975243483537,0.2,0.6666666666666666
2011-04-07,0.7401625457308041,0.5,0.5
2011-04-08,1.0,1.0,0.0
2011-04-09,0.6638525890238268,0.3333333333333333,0.5333333333333333
2011-04-10,0.6695661007977275,0.125,0.6071428571428571
2011-04-11,0.8500112511990789,0.1111111111111111,0.3611111111111111
2011-04-12,0.8491577473907962,0.14285714285714285,0.38095238095238093
2011-04-13,0.7762998160912443,0.3333333333333333,0.5
2011-04-14,0.8158100943933783,0.25,0.25
2011-04-16,1.0,0.3333333333333333,0.0
2011-04-17,0.9948726742749536,0.3333333333333333,0.14285714285714285
2011-04-19,0.9353444081771207,0.25,0.25
2011-04-20,0.685805085238119,0.2,0.32142857142857145
2011-04-22,0.6257032653821701,0.16666666666666666,0.5238095238095238
2011-04-24,0.6361734259812255,0.16666666666666666,0.4642857142857143
2011-05-01,0.9283498678168938,0.25,0.2857142857142857
2011-05-03,0.8794341101126302,0.25,0.3333333333333333
2011-05-04,0.8608100716568796,0.16666666666666666,0.4090909090909091
2011-05-08,0.6835991773747935,0.2,0.43636363636363634
2011-05-09,0.6612043502535211,0.14285714285714285,0.4095238095238095
2011-05-10,0.7099864591178244,0.16666666666666666,0.45714285714285713
2011-05-11,0.7473503560666463,0.1111111111111111,0.47794117647058826
2011-05-12,0.6789338279007034,0.1111111111111111,0.6363636363636364
2011-05-16,0.685927432427202,0.1,0.6212121212121212
2011-05-17,0.7460112474481811,0.3333333333333333,0.45054945054945056
2011-05-18,0.9009523203279418,0.2,0.47619047619047616
2011-05-20,0.9244898275433195,0.3333333333333333,0.4
2011-05-22,0.7830454992383814,0.25,0.38095238095238093
2011-05-23,0.8148520439629002,0.2,0.35714285714285715
2011-05-24,0.7272838432543839,0.14285714285714285,0.4444444444444444
2011-05-25,0.6874849516746514,0.14285714285714285,0.4888888888888889
2011-05-26,0.6874849516746514,0.14285714285714285,0.4888888888888889
2011-05-27,0.7780190134419629,0.16666666666666666,0.42857142857142855
2011-05-29,0.7044674636491252,0.16666666666666666,0.4642857142857143
2011-05-30,0.6913723785906423,0.25,0.39285714285714285
2011-06-01,0.9417943298216291,0.1,0.36363636363636365
2011-06-02,0.8193216114452396,0.1111111111111111,0.34545454545454546
2011-06-03,0.787093663618573,0.1111111111111111,0.32727272727272727
2011-06-06,0.8155826248205451,0.125,0.35555555555555557
2011-06-07,0.7587523468833487,0.1111111111111111,0.36363636363636365
2011-06-08,0.7204256716171948,0.09090909090909091,0.5
2011-06-10,0.691227656385804,0.08333333333333333,0.5054945054945055
2011-06-11,0.7604997195534617,0.125,0.4
2011-06-13,0.7864189099708224,0.1111111111111111,0.34545454545454546
2011-06-18,0.7504101736860689,0.1111111111111111,0.4888888888888889
2011-06-19,0.748278454511536,0.1,0.45454545454545453
2011-06-20,0.7826761846108532,0.07692307692307693,0.46153846153846156
2011-06-21,0.8595042273498098,0.08333333333333333,0.4175824175824176
2011-06-23,0.7457794106006962,0.125,0.4722222222222222
2011-06-24,0.7903220365238945,0.1111111111111111,0.4444444444444444
2011-06-25,0.7616802930247446,0.1111111111111111,0.4444444444444444
2011-06-28,0.7372531719600369,0.14285714285714285,0.6190476190476191
2011-06-30,0.7210256753458414,0.14285714285714285,0.5714285714285714
2011-07-01,0.8058707375945378,0.14285714285714285,0.42857142857142855
2011-07-02,0.7853051907305715,0.125,0.5714285714285714
2011-07-03,0.7386535358703088,0.125,0.5714285714285714
2011-07-04,0.7484862443921677,0.2,0.6
2011-07-05,0.5690944324823167,0.16666666666666666,0.6666666666666666
2011-07-06,0.5566016951680376,0.14285714285714285,0.6190476190476191
2011-07-08,0.6116567414021693,0.16666666666666666,0.8
2011-07-09,0.5546444727870269,0.2,0.8
2011-07-11,0.6786685031377483,0.16666666666666666,0.6
2011-07-13,0.550641726666096,0.125,0.75
2011-07-14,0.6318422404042853,0.14285714285714285,0.6190476190476191
2011-07-16,0.6639419111719446,0.125,0.5714285714285714
