file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/ranklib/phoenix/phoenix_MART_result.csv,0.8940932640283185,0.3910491451529162,0.20190997379685027
./result/ranklib/phoenix/phoenix_RankNet_result.csv,0.8285776181305082,0.24342696590740345,0.2663452146291357
./result/ranklib/phoenix/phoenix_RankBoost_result.csv,0.8624670515652034,0.3229171030596959,0.22324372974255985
./result/ranklib/phoenix/phoenix_AdaRank_result.csv,0.8249950747911527,0.2389915999535697,0.2557705204698406
./result/ranklib/phoenix/phoenix_Coordinate_Ascent_result.csv,0.8187791166352301,0.2402450548267827,0.27954598771275196
./result/ranklib/phoenix/phoenix_LambdaMART_result.csv,0.8721415418805871,0.34124089485928744,0.22342080050531676
./result/ranklib/phoenix/phoenix_ListNet_result.csv,0.8350212641736805,0.24906318190301838,0.236686948336964
./result/ranklib/phoenix/phoenix_Random_Forests_result.csv,0.8778737067516944,0.35072446835337806,0.224011583932032
./result/xgboost/phoenix/phoenix_xgboost_result.csv,0.8227431112970274,0.2318563686368481,0.2889993833803478
./result/bayesian_network/phoenix/phoenix_bayesian_network_result.csv,0.8314013601813612,0.24731269334538428,0.2551745422727472
./result/fifo/phoenix_FIFO_result.csv,0.7835188987682662,0.31399884862004335,0.43859412288839467
./result/small_size_first/phoenix_small_size_first_result.csv,0.8047680005457685,0.3601989264600614,0.39376840739056757
