日期,ndcg,mrr,kendall_tau_distance
2018-08-20,1.0,0.3333333333333333,0.0
2018-08-21,0.8232507453317808,0.125,0.2777777777777778
2018-08-22,0.6916992312869845,0.25,0.6666666666666666
2018-08-23,1.0,1.0,0.0
2018-08-24,1.0,1.0,0.0
2018-08-27,1.0,1.0,0
2018-08-28,nan,1.0,0
2018-08-30,nan,0.5,0.0
2018-08-31,nan,0.3333333333333333,0.0
2018-09-01,nan,0.25,0.0
2018-09-03,nan,0.2,0.0
2018-09-04,0.57064171895532,0.25,0.47619047619047616
2018-09-05,0.43067655807339306,0.25,0.4
2018-09-06,0.5,0.3333333333333333,0.4
2018-09-11,0.541535880581167,0.3333333333333333,0.6
2018-09-12,0.5,0.3333333333333333,0.5
2018-09-13,0.5,0.3333333333333333,0.5
2018-09-14,0.6419288461539238,0.5,0.4
2018-09-18,nan,0.2,0.0
2018-09-19,0.43067655807339306,0.25,0.3333333333333333
2018-09-20,0.38685280723454163,0.2,0.2857142857142857
2018-09-21,nan,0.14285714285714285,0.0
2018-09-27,1.0,1.0,0.0
2018-09-28,0.5,0.3333333333333333,0.2857142857142857
2018-09-30,nan,0.14285714285714285,0.0
2018-10-02,nan,0.125,0.0
2018-10-05,nan,0.1111111111111111,0.0
2018-10-08,0.3010299956639812,0.1111111111111111,0.2
2018-10-09,0.4354516908466405,0.25,0.34545454545454546
2018-10-17,nan,0.16666666666666666,0.0
2018-10-19,0.6309297535714575,0.5,0.25
2018-10-22,0.5802792108518124,0.125,0.25
2018-10-25,1.0,1.0,0.0
2018-10-27,1.0,1.0,0.0
2018-10-28,1.0,1.0,0.0
2018-10-31,0.8503449055347546,0.2,0.3333333333333333
2018-11-01,0.8315546295836225,0.16666666666666666,0.2857142857142857
2018-11-02,0.9596539576780331,1.0,0.21428571428571427
2018-11-03,0.9596539576780331,1.0,0.21428571428571427
2018-11-08,1.0,1.0,0.0
2018-11-09,1.0,1.0,0.0
2018-11-13,nan,0.2,0.0
2018-11-16,1.0,0.5,0.0
2018-11-18,0.6239090320285353,0.125,0.2857142857142857
2018-11-19,0.4827495677741064,0.125,0.4166666666666667
2018-11-20,0.6309297535714575,0.5,0.3333333333333333
2018-11-21,0.5912352048230277,0.14285714285714285,0.2857142857142857
2018-11-22,0.44917689524762666,0.14285714285714285,0.3333333333333333
2018-11-26,0.40943635496910824,0.16666666666666666,0.4
2018-12-08,0.6309297535714575,0.5,0.5
2018-12-11,nan,0.2,0.0
2018-12-14,1.0,1.0,0.0
2018-12-18,0.43067655807339306,0.25,0.2857142857142857
2018-12-19,0.46128811736848563,0.1111111111111111,0.5833333333333334
2018-12-20,0.4470087646617606,0.14285714285714285,0.5714285714285714
2018-12-21,0.9197207891481876,0.3333333333333333,0.4
2018-12-22,1.0,1.0,0.0
2018-12-27,0.43067655807339306,0.25,0.3333333333333333
2018-12-28,nan,0.16666666666666666,0.0
2018-12-31,0.3333333333333333,0.14285714285714285,0.2857142857142857
2019-01-02,0.334461904241371,0.1111111111111111,0.4727272727272727
2019-01-03,0.5731713204637844,0.25,0.37777777777777777
2019-01-04,0.8175295903539445,0.14285714285714285,0.2222222222222222
2019-01-08,0.5,0.3333333333333333,0.3333333333333333
2019-01-09,0.4246801651591683,0.2,0.5238095238095238
2019-01-10,0.5428378321735089,0.2,0.4722222222222222
2019-01-11,0.9737576937588317,1.0,0.26666666666666666
2019-01-12,nan,0.2,0.0
2019-01-13,0.3562071871080222,0.16666666666666666,0.3333333333333333
2019-01-14,0.4716276524567204,0.125,0.5357142857142857
2019-01-17,0.37957744757421086,0.14285714285714285,0.4727272727272727
2019-01-18,0.4776066804504473,0.09090909090909091,0.32727272727272727
2019-01-22,0.3502714625447977,0.08333333333333333,0.28205128205128205
2019-01-24,0.43162222147613943,0.25,0.3181818181818182
2019-01-25,0.7098097413968655,0.5,0.01818181818181818
2019-01-26,0.6306155908336851,0.25,0.19696969696969696
2019-01-28,0.4909413611843296,0.08333333333333333,0.3181818181818182
2019-01-29,0.4141452490081763,0.08333333333333333,0.4090909090909091
2019-01-30,0.33202188121128623,0.09090909090909091,0.34545454545454546
2019-01-31,0.32140259427889944,0.09090909090909091,0.34545454545454546
2019-02-01,0.9737576937588317,1.0,0.16363636363636364
2019-02-02,0.9753714271839448,1.0,0.15151515151515152
2019-02-04,0.5525485729997712,0.08333333333333333,0.16666666666666666
2019-02-05,0.27023815442731974,0.08333333333333333,0.16666666666666666
2019-02-08,0.5711914358351183,0.25,0.13333333333333333
2019-02-15,1.0,1.0,0.0
2019-02-19,nan,0.09090909090909091,0.0
2019-02-22,nan,0.08333333333333333,0.0
2019-02-23,nan,0.07692307692307693,0.0
2019-02-25,nan,0.07142857142857142,0.0
2019-02-26,0.31546487678572877,0.125,0.13333333333333333
2019-02-27,0.33931531828494405,0.14285714285714285,0.2571428571428571
2019-02-28,0.26264953503719357,0.07692307692307693,0.14285714285714285
2019-03-01,1.0,0.5,0.0
2019-03-04,0.26264953503719357,0.07692307692307693,0.14285714285714285
2019-03-05,0.3467132018086354,0.06666666666666667,0.23333333333333334
2019-03-07,0.31546487678572877,0.125,0.13333333333333333
2019-03-09,nan,0.06666666666666667,0.0
2019-03-11,0.2559580248098155,0.07142857142857142,0.13333333333333333
2019-03-12,0.27023815442731974,0.08333333333333333,0.13333333333333333
2019-03-13,0.27894294565112987,0.09090909090909091,0.16666666666666666
2019-03-15,0.8175588312361811,0.5,0.13186813186813187
2019-03-16,0.9515234565959557,1.0,0.13186813186813187
2019-03-20,0.2890648263178879,0.1,0.18181818181818182
2019-03-22,1.0,1.0,0.0
2019-03-23,0.5,0.3333333333333333,0.16666666666666666
2019-03-25,0.27894294565112987,0.09090909090909091,0.16666666666666666
2019-03-26,0.3841032025833937,0.08333333333333333,0.28205128205128205
2019-03-29,0.6309297535714575,0.5,0.15384615384615385
2019-04-03,nan,0.1,0.0
2019-04-08,nan,0.09090909090909091,0.0
2019-04-09,0.38685280723454163,0.2,0.16666666666666666
2019-04-12,1.0,1.0,0.0
2019-04-19,nan,0.09090909090909091,0.0
2019-04-25,0.5012658353418871,0.2,0.30303030303030304
2019-04-27,nan,0.1111111111111111,0.0
2019-04-29,0.31565948734685073,0.1,0.34545454545454546
2019-05-06,0.3010299956639812,0.1111111111111111,0.2222222222222222
2019-05-10,1.0,1.0,0.0
2019-05-13,0.7903864795495061,0.1,0.2
2019-05-15,0.3283332078064036,0.1111111111111111,0.37777777777777777
