日期,ndcg,mrr,kendall_tau_distance
2017-05-06,1.0,1.0,0.0
2017-05-07,0.9351481565515608,0.16666666666666666,0.47619047619047616
2017-05-08,0.9372546607766655,0.16666666666666666,0.39285714285714285
2017-05-09,0.8406449080108029,0.3333333333333333,0.4
2017-05-10,0.7717622511006619,0.3333333333333333,0.4
2017-05-11,0.864147154443893,0.041666666666666664,0.4891304347826087
2017-05-12,0.9075072944971972,0.3333333333333333,0.32967032967032966
2017-05-13,0.9084617125063731,0.5,0.24242424242424243
2017-05-14,0.798880225084095,0.2,0.35714285714285715
2017-05-17,0.9103917715705959,1.0,0.26666666666666666
2017-05-18,0.8813643729231571,0.25,0.2857142857142857
2017-05-23,0.8822212000742955,0.125,0.4642857142857143
2017-05-24,0.9297732841260968,0.16666666666666666,0.35
2017-05-25,0.9065593497352138,0.16666666666666666,0.2878787878787879
2017-05-26,0.9627684554385565,0.25,0.4
2017-05-28,0.8779051424164239,0.16666666666666666,0.47619047619047616
2017-05-29,0.8033030548247889,0.25,0.4166666666666667
2017-05-30,0.9454674061996629,0.125,0.358974358974359
2017-05-31,0.945719797287784,1.0,0.4444444444444444
2017-06-01,0.901840870843008,0.16666666666666666,0.4166666666666667
2017-06-02,0.8363507575966338,0.16666666666666666,0.5357142857142857
2017-06-04,0.9562707599036264,0.25,0.4
2017-06-06,0.9847830366443856,1.0,0.26666666666666666
2017-06-07,0.8470858852562799,0.25,0.6
2017-06-08,0.9578513429517692,1.0,0.4
2017-06-09,0.979405730526169,0.5,0.2777777777777778
2017-06-10,0.9747651979769246,1.0,0.26666666666666666
2017-06-13,0.7478338557897698,0.3333333333333333,0.4
2017-06-21,0.9267138953537619,0.25,0.3333333333333333
2017-06-22,1.0,1.0,0.0
2017-06-26,0.9142627511184321,0.5,0.3333333333333333
2017-06-29,0.7936422382274412,0.3333333333333333,0.3333333333333333
2017-07-01,0.7688272334591923,0.2,0.3333333333333333
2017-07-03,0.772386721485816,0.5,0.2857142857142857
2017-07-05,0.6882412320683563,0.25,0.3333333333333333
2017-07-12,0.8608507208033159,0.5,0.3333333333333333
2017-07-13,0.8993084967225448,0.3333333333333333,0.25
2017-07-16,1.0,0.2,0.0
2017-07-17,0.8114867284165843,0.3333333333333333,0.3333333333333333
2017-07-19,0.8226321277096644,0.3333333333333333,0.2857142857142857
2017-07-20,1.0,1.0,0.0
2017-07-24,0.9562930311596727,0.2,0.25
2017-07-27,0.8850656060873314,0.25,0.25
2017-07-29,1.0,1.0,0.0
2017-07-31,1.0,1.0,0.0
