pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
149,1,0,0,2,0,1,0,1,0,0,0,0,0,4,4,4,4,4,0,0,4,2,0,0,0,0,0
151,2,0,0,2,0,1,2,1,2,2,3,2,0,4,3,3,4,4,0,1,4,4,0,0,0,0,0
152,1,0,0,2,0,1,2,1,0,1,0,0,0,4,4,4,4,4,0,1,4,1,0,0,0,0,0
155,3,0,0,2,0,1,2,1,4,4,4,4,0,4,4,4,4,4,0,1,4,1,0,0,0,0,0
158,0,0,0,2,0,1,1,1,0,0,0,0,0,4,3,4,4,3,0,1,4,0,1,0,0,0,0
159,1,1,0,2,0,1,1,1,4,4,4,4,0,4,4,4,4,4,0,1,4,0,0,0,0,0,0
163,1,1,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,4,0,0,4,0,0,0,0,0,0
164,0,1,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,4,0,0,1,0,0,0,0,0,0
167,1,0,0,2,0,1,1,1,0,1,0,3,0,4,4,4,4,4,0,0,4,0,0,1,0,0,0
170,1,1,0,2,0,1,0,1,0,1,0,0,0,4,3,3,3,4,0,0,4,0,0,0,0,0,0
171,1,1,0,2,0,1,1,1,0,0,0,0,0,4,3,3,3,4,0,1,2,0,0,0,0,0,0
172,1,1,0,2,0,0,2,1,1,1,1,2,0,4,3,4,4,3,0,3,2,1,1,0,0,0,0
174,0,0,0,0,0,1,0,1,1,0,0,0,0,4,4,4,4,4,0,0,4,1,0,0,0,0,0
179,0,2,0,2,0,1,0,1,0,0,0,3,0,4,4,4,4,4,0,0,4,0,0,0,1,0,0
180,3,1,0,0,0,1,2,1,0,0,2,0,0,4,3,4,4,3,0,1,4,2,0,0,0,0,0
183,2,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,4,0,0,1,0,0,0,0,0,0
184,2,0,0,0,0,1,4,1,2,2,4,4,0,4,3,3,3,4,0,3,2,1,0,1,0,0,0
187,4,1,0,0,0,1,4,1,2,2,3,3,0,4,3,3,3,3,0,3,0,2,0,0,0,0,0
188,1,1,0,0,0,1,2,1,0,0,0,0,0,4,3,3,3,3,0,1,0,0,1,0,0,1,0
191,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,4,3,0,0,4,0,0,0,0,0,0
192,1,0,0,2,0,1,1,1,2,2,3,3,0,4,3,3,3,3,0,0,4,1,1,0,0,0,0
193,0,0,0,2,0,1,1,1,2,2,4,3,0,4,3,3,3,3,0,0,4,1,0,0,0,0,0
195,1,0,0,0,0,1,1,1,0,0,0,0,0,4,3,3,3,3,0,1,4,0,1,0,1,0,0
198,3,0,0,0,0,1,1,1,1,1,2,1,0,4,3,1,3,3,0,1,4,1,0,0,0,0,0
199,0,0,0,0,0,1,0,0,0,0,0,2,0,4,3,3,3,3,0,0,4,2,0,0,0,0,0
203,0,0,0,2,0,1,2,1,2,2,3,2,0,4,4,4,4,4,0,0,3,1,0,0,0,0,0
204,0,0,1,2,0,1,1,1,0,2,3,1,0,4,4,4,4,4,0,0,4,1,0,0,0,0,0
215,3,0,0,0,0,1,4,1,2,2,4,3,0,4,3,3,3,3,0,3,4,2,0,0,0,0,0
217,4,2,0,2,0,0,2,1,2,2,2,3,0,4,4,4,4,4,0,1,4,3,0,0,0,0,0
218,0,0,0,2,0,0,2,1,2,2,2,4,0,4,4,4,4,4,0,1,4,3,0,0,0,0,0
219,0,2,0,2,0,0,2,1,2,2,1,3,0,4,4,4,4,4,0,1,4,2,0,1,0,0,0
220,0,2,0,2,0,0,2,1,2,2,2,3,0,4,4,4,4,4,0,1,4,3,0,0,0,0,0
221,0,2,0,2,0,0,2,0,2,2,1,1,0,4,4,4,4,4,0,1,4,3,1,0,0,0,0
222,0,2,0,2,0,0,2,1,2,2,2,2,0,4,4,4,4,4,0,1,4,3,0,0,0,0,0
223,0,0,0,2,0,0,2,1,2,2,1,2,0,3,4,4,4,4,0,1,4,3,0,0,0,0,0
224,0,0,0,2,0,0,2,1,2,2,1,0,0,3,4,4,4,4,0,1,4,3,0,0,0,0,0
225,0,2,0,2,0,0,2,1,2,2,1,2,0,3,4,4,4,4,0,1,4,3,0,0,0,0,0
226,0,0,0,2,0,0,2,0,2,2,1,2,0,3,4,4,4,4,0,1,4,3,0,0,0,0,0
227,0,2,0,2,0,0,2,1,2,2,1,2,0,3,4,4,4,4,0,1,4,3,0,0,0,0,0
228,0,0,0,2,0,0,1,1,2,2,0,2,0,2,4,4,4,4,0,0,4,2,0,0,0,0,0
229,0,0,0,2,0,0,2,0,1,2,1,2,0,2,3,4,4,4,0,1,4,3,0,0,0,0,0
230,0,2,0,2,0,0,2,1,2,2,2,3,0,2,3,4,4,4,0,1,4,3,0,0,0,0,0
231,0,2,0,2,0,0,2,1,2,2,1,2,0,2,4,4,4,4,0,1,4,3,0,0,0,0,0
232,0,2,0,2,0,0,1,1,2,2,0,0,0,2,4,4,4,4,0,1,4,3,0,0,0,0,0
233,0,0,0,2,0,0,2,1,2,2,0,0,0,2,4,4,4,4,0,1,4,3,0,0,0,0,0
234,1,2,0,2,0,0,0,1,0,1,1,3,0,2,4,4,4,4,0,1,4,1,0,0,0,0,0
235,0,2,0,2,0,0,1,1,0,1,0,0,0,2,4,4,4,4,0,0,0,0,1,0,0,0,0
236,0,2,1,2,0,1,1,1,2,2,3,2,0,2,4,4,4,4,0,0,3,1,0,0,0,0,0
237,0,1,0,0,0,1,1,1,2,2,4,1,0,2,4,4,4,4,0,0,4,0,0,0,0,0,0
239,0,1,0,0,0,1,2,1,1,0,0,2,0,2,3,3,3,3,0,1,1,0,0,0,0,0,0
242,0,1,0,0,0,0,0,1,0,1,1,1,0,1,3,3,3,3,0,0,4,0,0,0,0,0,1
243,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,0,0,4,0,0,0,0,0,1
244,3,0,0,2,0,1,1,1,2,1,4,2,0,1,3,3,3,3,0,1,4,3,1,0,0,0,0
249,0,2,0,0,0,1,2,1,1,1,3,2,0,1,4,4,4,4,0,0,0,0,0,0,0,0,0
250,2,1,0,0,0,0,2,1,1,0,0,0,0,1,3,3,3,3,0,1,4,0,0,0,0,0,0
251,0,1,0,2,0,0,1,1,0,1,0,0,0,1,3,3,3,3,0,1,4,0,0,0,0,0,0
252,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,0,0,4,0,1,0,0,0,0
254,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3,3,3,3,0,0,2,1,0,0,0,0,0
255,1,0,0,0,0,1,2,1,2,2,4,3,0,1,3,3,3,3,0,1,4,3,0,1,0,0,0
259,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,4,4,4,0,0,4,0,0,0,0,0,0
260,3,1,0,2,0,0,2,1,2,2,3,2,0,1,3,3,3,3,0,3,2,0,0,0,0,0,0
261,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,0,0,1,0,0,0,0,0,0
264,1,0,0,0,0,1,1,1,0,1,1,1,0,1,4,4,4,4,0,0,4,2,0,0,0,0,0
265,3,1,0,0,0,1,1,1,0,0,0,0,0,1,3,3,3,3,0,0,4,0,1,0,0,0,0
266,3,0,0,0,0,1,1,1,0,1,1,1,0,1,3,3,3,4,0,0,1,2,1,0,0,0,0
267,2,1,0,2,0,1,0,1,0,0,0,0,0,1,3,1,3,3,0,1,4,0,0,0,0,0,0
268,2,1,0,2,0,0,1,1,1,2,1,4,0,1,3,1,3,3,0,1,4,1,0,0,0,0,0
272,2,1,0,0,0,1,0,1,0,1,0,1,0,2,3,3,3,3,0,0,4,2,0,1,0,0,0
273,3,1,0,0,0,1,0,1,0,1,1,3,0,2,3,3,3,3,0,0,4,0,0,0,0,0,0
275,1,1,0,2,0,0,0,1,0,2,2,2,0,3,3,1,3,3,0,1,0,0,0,0,0,0,0
278,2,1,0,2,0,1,0,1,1,0,0,0,0,3,3,1,3,3,0,1,3,0,0,0,0,0,0
280,2,1,0,2,0,1,0,0,0,0,0,1,0,3,3,1,3,3,0,0,4,0,0,0,0,0,0
281,0,0,0,0,0,1,1,0,4,4,4,4,0,4,3,3,3,3,0,0,0,0,0,1,0,0,0
282,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,0,4,0,0,0,0,0,0
283,0,0,0,0,0,1,2,1,2,1,0,0,0,3,3,3,3,3,0,0,0,1,0,0,0,0,0
292,1,1,0,0,0,1,1,1,2,2,3,1,0,4,3,3,3,3,0,0,4,0,0,0,0,0,0
293,3,1,0,0,0,1,2,1,2,2,3,2,0,4,3,3,3,3,0,0,4,2,1,0,0,0,0
294,2,1,0,2,0,1,2,1,2,1,1,1,0,4,3,3,3,3,0,1,4,1,0,0,0,0,0
295,1,1,0,0,0,1,1,1,0,1,1,2,0,3,3,3,3,3,0,1,4,0,1,0,0,0,0
309,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,4,3,3,0,0,0,0,1,0,0,0,1
310,3,1,1,2,0,1,1,1,2,0,1,1,0,4,3,1,3,3,0,0,3,0,1,0,0,0,0
311,4,1,0,2,0,1,2,1,2,2,0,0,0,4,3,3,3,3,0,1,4,0,0,0,0,0,0
312,4,0,0,0,0,1,2,0,2,1,1,0,0,4,3,3,3,3,0,0,4,3,0,0,0,0,0
313,4,0,0,2,0,1,2,1,2,2,1,2,0,4,3,3,3,3,0,0,4,3,0,0,0,0,0
315,3,1,0,0,0,1,2,1,1,0,1,0,0,4,3,3,3,3,0,1,4,1,0,0,0,0,0
316,0,1,0,0,0,0,1,1,1,1,2,4,0,4,3,3,3,3,0,0,4,0,1,0,0,0,0
319,1,1,0,0,0,0,0,1,0,1,0,0,0,4,3,3,3,3,0,0,0,1,1,0,0,0,1
323,2,2,0,0,0,1,2,1,2,2,4,4,0,4,4,4,4,4,0,1,2,2,0,0,0,0,0
325,1,1,0,2,0,1,0,1,0,0,2,0,0,4,3,3,3,3,0,0,4,0,0,1,0,0,0
329,2,1,0,0,0,1,2,1,2,2,4,3,0,4,3,3,3,3,0,3,0,2,0,0,0,0,0
330,1,1,0,0,0,1,1,0,0,0,0,1,0,4,3,3,3,3,0,1,4,0,0,0,0,0,0
331,2,1,0,0,0,0,2,1,2,2,3,3,0,4,3,3,3,3,0,1,1,1,0,0,0,0,0
332,1,1,0,0,0,1,0,0,0,0,0,0,0,4,3,3,3,3,0,0,4,0,0,0,0,0,0
334,3,1,0,0,0,1,1,1,0,0,1,1,0,4,3,2,3,3,0,1,4,0,0,0,0,0,0
339,4,0,0,2,0,1,1,1,1,1,2,1,0,4,4,4,4,4,0,1,0,1,0,0,0,0,0
343,2,1,0,2,0,0,1,0,2,1,1,2,0,4,3,1,3,3,0,0,1,1,0,0,0,0,0
344,2,1,0,2,0,0,2,1,2,2,3,1,0,4,3,1,3,3,0,0,3,1,1,0,0,0,0
345,2,0,0,2,0,0,1,1,2,2,2,2,0,4,3,4,4,3,0,1,0,1,0,0,0,0,0
346,2,0,0,0,0,0,1,1,1,1,1,2,0,4,3,4,4,3,0,0,1,0,0,0,0,0,0
347,3,1,0,2,0,0,0,1,2,2,2,2,0,4,3,2,3,3,0,0,0,0,0,0,0,0,0
348,3,1,0,2,0,0,2,1,2,1,2,1,0,4,3,2,3,3,0,1,2,2,0,0,0,0,0
349,2,1,0,2,0,0,1,0,0,0,0,0,0,4,3,1,3,3,0,0,4,1,0,0,0,0,0
352,3,0,0,2,0,0,1,1,0,2,2,2,0,4,3,3,3,3,0,1,0,0,0,0,0,0,0
353,3,0,0,2,0,0,0,1,1,1,1,2,0,4,3,3,3,3,0,0,2,0,0,0,0,0,0
354,3,1,0,0,0,0,2,0,0,1,1,2,0,4,3,2,3,3,0,1,4,1,1,0,0,0,1
355,3,1,0,0,0,0,1,1,0,1,0,0,0,4,3,2,3,3,0,0,4,0,0,0,0,0,0
356,3,0,0,0,0,1,1,1,1,1,0,0,0,4,3,3,3,3,0,1,1,0,0,0,0,0,0
357,4,1,0,0,0,1,0,1,0,0,1,1,0,4,3,2,3,3,0,0,4,0,0,0,0,0,0
361,3,1,0,2,0,1,1,1,1,1,1,0,0,4,3,1,3,3,0,0,0,0,0,0,0,0,0
362,1,1,0,2,0,1,2,1,2,2,2,1,0,4,3,1,3,3,0,1,1,1,0,0,0,0,0
363,3,1,0,2,0,1,1,1,2,2,3,2,0,4,3,1,3,3,0,0,4,2,0,0,0,0,0
364,2,1,0,0,0,1,1,0,0,0,1,0,0,4,3,2,3,3,0,1,4,0,0,0,0,0,0
370,0,1,0,0,0,1,0,1,0,0,0,0,0,4,3,2,3,3,0,0,2,0,1,0,0,0,0
372,4,1,0,0,0,1,2,1,1,1,2,3,0,4,3,2,3,3,0,1,4,0,1,1,0,0,0
373,3,1,0,0,0,1,0,1,0,0,2,0,0,4,2,2,3,2,0,0,4,0,0,0,0,0,0
374,1,1,0,0,0,1,0,1,0,0,0,0,0,4,3,1,3,3,0,0,2,0,0,0,0,0,0
381,0,0,0,2,0,1,0,1,1,0,0,0,0,4,4,4,4,4,0,0,1,0,0,0,0,0,0
382,3,1,0,0,0,1,1,1,4,4,4,4,0,4,2,2,3,2,0,1,0,1,1,0,0,0,0
383,4,1,0,0,0,1,1,1,2,2,2,1,0,4,2,2,2,2,0,1,0,0,1,0,0,0,0
384,0,1,0,2,0,1,0,1,0,0,0,0,0,4,2,2,2,2,0,0,2,0,0,0,0,0,0
385,4,1,0,2,0,1,2,1,2,2,3,3,0,4,3,1,3,3,0,1,2,3,0,0,0,0,0
388,0,0,0,0,0,0,0,1,2,1,0,2,0,4,3,3,3,3,0,1,1,4,0,0,0,0,0
389,1,1,0,0,0,0,1,1,0,0,0,0,0,4,3,1,3,3,0,0,2,0,0,0,1,0,0
393,0,1,0,2,0,1,1,1,0,2,1,1,0,4,2,2,2,2,0,1,4,0,0,0,0,0,0
397,1,1,0,0,0,1,0,1,1,0,0,0,0,4,3,1,3,3,0,1,4,0,0,0,0,0,0
398,0,1,0,2,0,1,0,1,2,1,0,0,0,4,3,1,3,3,0,1,1,1,0,0,0,0,0
400,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,3,0,0,4,0,0,0,0,0,0
406,4,0,0,0,0,0,2,1,2,2,4,4,0,4,4,4,4,4,0,1,4,2,0,0,0,0,0
407,1,1,0,0,0,1,2,1,2,2,1,1,0,4,2,2,2,2,0,1,3,0,1,1,0,0,0
408,1,1,0,0,0,1,0,1,0,0,0,0,0,4,2,2,2,2,0,0,4,0,0,0,0,0,0
