file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/ranklib/opencv/opencv_MART_result.csv,0.8635178525183193,0.3563766323071956,0.13225699955226078
./result/ranklib/opencv/opencv_RankNet_result.csv,0.6489287204100594,0.0589553385118377,0.268118509428542
./result/ranklib/opencv/opencv_RankBoost_result.csv,0.7562602312286235,0.18776133757700497,0.1920931387763154
./result/ranklib/opencv/opencv_AdaRank_result.csv,0.6113015260438457,0.03001808605503261,0.2969764874755111
./result/ranklib/opencv/opencv_Coordinate_Ascent_result.csv,0.7624044533891917,0.1787340039142406,0.20385851099567687
./result/ranklib/opencv/opencv_LambdaMART_result.csv,0.832304842835865,0.32251175881638194,0.1404590391000518
./result/ranklib/opencv/opencv_ListNet_result.csv,0.667269941190641,0.07248425750947199,0.25998509962772887
./result/ranklib/opencv/opencv_Random_Forests_result.csv,0.8904141523915768,0.43042695355187743,0.12680507650568518
./result/xgboost/opencv/opencv_xgboost_result.csv,0.8850744378645599,0.4098032363017286,0.1195674024873669
./result/bayesian_network/opencv/opencv_bayesian_network_result.csv,0.7509895125327599,0.18280729363272288,0.16753781669945808
./result/fifo/opencv_FIFO_result.csv,0.6423008230872964,0.03610914650637988,0.48340315890880087
./result/small_size_first/opencv_small_size_first_result.csv,0.6740267009044552,0.04007740245916453,0.4346565533418716
