file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/ranklib/dubbo/dubbo_MART_result.csv,0.879498141969798,0.21555811221027854,0.318906789652579
./result/ranklib/dubbo/dubbo_RankNet_result.csv,0.8010602679631359,0.10241785060630823,0.44776922233456745
./result/ranklib/dubbo/dubbo_RankBoost_result.csv,0.8536434660094202,0.19644349007165207,0.40404163311031566
./result/ranklib/dubbo/dubbo_AdaRank_result.csv,0.7302612171245072,0.06642036436603851,0.6293065643313347
./result/ranklib/dubbo/dubbo_Coordinate_Ascent_result.csv,0.8835084851943974,0.23041369793952213,0.3782885507946249
./result/ranklib/dubbo/dubbo_LambdaMART_result.csv,0.8533475754819918,0.23591817486236338,0.3714978095882781
./result/ranklib/dubbo/dubbo_ListNet_result.csv,0.87166465334573,0.23254787761601306,0.34321205227406926
./result/ranklib/dubbo/dubbo_Random_Forests_result.csv,0.9154842029057675,0.3303855417422262,0.25845421867985485
./result/xgboost/dubbo/dubbo_xgboost_result.csv,0.9043419965618004,0.28167510451598887,0.291351711284267
./result/bayesian_network/dubbo/dubbo_bayesian_network_result.csv,0.8393388657173051,0.16111368615567845,0.37606731850800124
./result/fifo/dubbo_FIFO_result.csv,0.8330606326527784,0.046997747503083206,0.4345722925097817
