file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/ranklib/dubbo/dubbo_MART_result.csv,0.7937182171459752,0.2155581122102785,0.31890678965257896
./result/ranklib/dubbo/dubbo_RankNet_result.csv,0.6535849473587882,0.08969621920392717,0.4698237963804386
./result/ranklib/dubbo/dubbo_RankBoost_result.csv,0.7615990620818623,0.19644349007165207,0.40404163311031566
./result/ranklib/dubbo/dubbo_AdaRank_result.csv,0.6017789331496903,0.06642036436603849,0.6293065643313347
./result/ranklib/dubbo/dubbo_Coordinate_Ascent_result.csv,0.8078098744029114,0.23805577714199266,0.37227837858218377
./result/ranklib/dubbo/dubbo_LambdaMART_result.csv,0.7679806102912856,0.23591817486236338,0.3714978095882781
./result/ranklib/dubbo/dubbo_ListNet_result.csv,0.8238401908182769,0.27671932411641403,0.3001084191639893
./result/ranklib/dubbo/dubbo_Random_Forests_result.csv,0.8479996279516514,0.31943174083229525,0.2588636758538279
./result/xgboost/dubbo/dubbo_xgboost_result.csv,0.8299832805195765,0.28167510451598887,0.291351711284267
./result/bayesian_network/dubbo/dubbo_bayesian_network_result.csv,0.7291954944585751,0.16111368615567845,0.37606731850800124
./result/fifo/dubbo_FIFO_result.csv,0.7312553193733995,0.046997747503083165,0.4345722925097817
./result/small_size_first/dubbo_small_size_first_result.csv,0.7565679082904274,0.049587835578544966,0.4172698426873905
