file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/ranklib/yii2/yii2_MART_result.csv,0.9384113095586654,0.462359703389882,0.11426619460817256
./result/ranklib/yii2/yii2_RankNet_result.csv,0.8167586194971128,0.09565847722969233,0.25823587302373746
./result/ranklib/yii2/yii2_RankBoost_result.csv,0.8856450699362654,0.26470153091769844,0.1760780587386339
./result/ranklib/yii2/yii2_AdaRank_result.csv,0.8877805242600206,0.28289815276551716,0.17829548410656954
./result/ranklib/yii2/yii2_Coordinate_Ascent_result.csv,0.8702415205837201,0.22462776486087474,0.1923306603261991
./result/ranklib/yii2/yii2_LambdaMART_result.csv,0.8999444592515504,0.33796490834979775,0.15711625789283173
./result/ranklib/yii2/yii2_ListNet_result.csv,0.8994737755575121,0.32491008688406053,0.1699099833925137
./result/ranklib/yii2/yii2_Random_Forests_result.csv,0.935963696966227,0.47043313899194067,0.1183916872892853
./result/xgboost/yii2/yii2_xgboost_result.csv,0.9196246212495586,0.4012725882921293,0.13589253134912324
./result/bayesian_network/yii2/yii2_bayesian_network_result.csv,0.8849379621017334,0.2707960115313553,0.17601135576910412
./result/fifo/yii2_FIFO_result.csv,0.866905840110024,0.05513215677549798,0.4449313355165495
