file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/ranklib/react/react_MART_result.csv,0.8648892811680798,0.16253890287259606,0.1489038349663068
./result/ranklib/react/react_RankNet_result.csv,0.77352976601598,0.023243009577990713,0.22879037453647227
./result/ranklib/react/react_RankBoost_result.csv,0.8349376273483777,0.09114798076409325,0.16715864454088553
./result/ranklib/react/react_AdaRank_result.csv,0.7891406705254321,0.029468527508546342,0.21115114558660975
./result/ranklib/react/react_Coordinate_Ascent_result.csv,0.8563046536918953,0.14598550410187963,0.1626600845166274
./result/ranklib/react/react_LambdaMART_result.csv,0.870133540066405,0.1732328217552143,0.14323279912601058
./result/ranklib/react/react_ListNet_result.csv,0.8630803673343608,0.1390212765331549,0.15081888560016143
./result/ranklib/react/react_Random_Forests_result.csv,0.8871067427640913,0.21788131567334368,0.13341447136011697
./result/xgboost/react/react_xgboost_result.csv,0.8709148366446583,0.17400594054987006,0.14691315453341033
./result/bayesian_network/react/react_bayesian_network_result.csv,0.8389857769388757,0.11073249172770233,0.15886922915859075
./result/fifo/react_FIFO_result.csv,0.8329985278618114,0.017339829310009033,0.44907159695251214
