日期,ndgc
2010-09-08,1.0
2010-09-14,0.7609096232928763
2010-09-15,0.8658027373686839
2010-09-17,1.0
2010-09-20,0.8172041371844774
2010-09-21,0.723445208326932
2010-09-23,1.0
2010-09-27,0.7698986984637216
2010-09-30,0.7609096232928763
2010-10-04,0.7653606369886218
2010-10-07,0.8597186998521972
2010-10-08,0.8670870086853021
2010-10-09,0.7899980042460358
2010-10-11,1.0
2010-10-12,0.7579237460681981
2010-10-14,0.7579237460681981
2010-10-16,0.8329762261778096
2010-10-17,0.8398625486866789
2010-10-18,0.8329762261778096
2010-10-19,0.848648397866778
2010-10-20,0.7575672829873702
2010-10-21,0.8597186998521972
2010-10-22,0.8398625486866789
2010-10-23,0.848648397866778
2010-10-24,0.8670870086853021
2010-10-25,0.7940921196386598
2010-10-26,0.7291768385622729
2010-10-27,0.7312368579724904
2010-10-28,0.8570720219028061
2010-10-29,0.7862629239985102
2010-10-30,0.849242738393097
2010-11-02,0.8378220371884351
2010-11-03,0.7567432258031176
2010-11-04,0.8375161037724467
2010-11-05,0.8366564127465813
2010-11-07,0.8709674686133236
2010-11-09,0.8530623573952584
2010-11-16,0.7868835413163482
2010-11-17,0.8807404415317287
2010-11-18,0.8642054753803928
2010-11-22,0.7303771477152692
2010-11-24,0.7432936102319385
2010-11-29,0.7982865693806903
2010-12-02,0.8786746795305955
2010-12-05,0.8807404415317287
2010-12-07,0.8792872118748392
2010-12-08,0.7489023981844507
2010-12-10,0.7982865693806903
2010-12-11,0.8908151253526532
2010-12-22,0.8030215332525973
2011-01-04,0.8815598499524585
2011-01-05,0.8884034161199504
2011-01-06,0.8986951132210991
2011-01-07,0.9051040614295379
2011-01-08,0.9104647745387726
2011-01-09,0.887493299599977
2011-01-10,0.879989278915607
2011-01-11,0.8804543315343124
2011-01-13,0.7215266832020815
2011-01-18,0.7802099094426008
2011-01-19,0.7871079561639225
2011-01-20,0.8068437533082709
2011-01-24,0.7806101951837476
2011-01-26,0.7807146894018191
2011-01-27,0.7959190675029894
2011-01-31,0.8661072012350618
2011-02-02,0.8757703861161888
2011-02-03,0.7863058628418128
2011-02-04,0.7761556621410168
2011-02-05,0.7933999596289821
2011-02-07,0.7942125007744535
2011-02-08,0.8033761251601106
2011-02-10,0.8695612839618163
2011-02-11,0.7817784673930289
2011-02-14,0.8695612839618163
2011-02-15,0.8595130180381135
2011-02-16,0.7348233223937775
2011-02-17,0.7609783696966733
2011-02-20,0.7200830927762746
2011-02-25,0.7469446353275846
2011-03-01,0.731571474330091
2011-03-03,0.7332783578743771
2011-03-09,0.8661072012350618
2011-03-10,0.8607438821127437
2011-03-17,0.7887453969810424
2011-03-18,0.7933999596289821
2011-03-20,0.8137574490066345
2011-03-21,0.8127263532402531
2011-03-25,0.8137574490066345
2011-03-27,0.807016585823597
2011-03-29,0.7815109656249886
2011-03-30,0.7777241792943623
2011-03-31,0.7871079561639225
2011-04-09,0.7975917432583104
2011-04-15,0.7942125007744535
2011-04-16,0.7761309255916053
2011-04-18,0.8043853569444718
2011-04-20,0.8218999529624451
2011-04-22,0.8290757195580019
2011-05-02,0.8290757195580019
2011-05-03,0.8354725206599801
2011-05-19,0.7903934745957208
2011-05-31,0.7990768078224714
2011-06-01,0.783423090012906
2011-06-02,0.7781092527328154
2011-06-03,0.7800894892961123
2011-06-06,0.7911173792825663
2011-06-07,0.7931477486300548
2011-06-08,0.7988716913248892
2011-06-09,0.7345513608687649
2011-06-10,0.7455059416439604
2011-06-14,0.7455059416439604
2011-06-15,0.7246246577014978
2011-06-17,0.7230108290816917
2011-06-20,0.79558701125386
2011-06-21,0.7844117343592633
2011-06-22,0.8408623514840834
2011-06-23,0.834566222812853
2011-06-24,0.8514111913349064
2011-06-25,0.8532664201058238
2011-06-27,0.8434396864058274
2011-06-28,0.8621312125613132
2011-06-29,0.8445376329213806
2011-07-01,0.8508084317673797
2011-07-06,0.852960719361925
2011-07-07,0.8765382664709808
2011-07-08,0.8766835074963271
2011-07-09,0.8851428489208232
2011-07-13,0.8566891454534378
2011-07-14,0.8765382664709808
2011-07-15,0.8765382664709808
2011-07-18,0.8497375500271885
2011-07-22,0.7920817836366347
2011-07-24,0.8918625399038792
2011-07-25,0.8829173836238053
2011-07-26,0.8491604510829339
2011-07-27,0.8469803269863582
2011-07-30,0.8448838866559625
2011-08-01,0.8819823901886931
2011-08-02,0.8140135489687678
2011-08-03,0.8819823901886931
2011-08-04,0.8448838866559625
2011-08-09,0.8426982239102958
2011-08-10,0.8114873039610447
2011-08-11,0.8374099708387557
2011-08-12,0.8424414094445107
2011-08-15,0.8398530839216746
2011-08-16,0.8354257453939834
2011-08-17,0.817195145490485
2011-08-18,0.8018918289168412
2011-08-19,0.808334955451736
2011-08-20,0.8322063588324957
2011-08-21,0.8147223529069612
2011-08-24,0.811290240907673
2011-08-25,0.8449568280866907
2011-08-26,0.8504863298264077
2011-09-01,0.8189745317288002
2011-09-02,0.853469961593733
2011-09-03,0.8589891146730294
2011-09-06,0.8240820659655415
2011-09-07,0.8528263202186223
2011-09-09,0.8670059560689938
2011-09-15,0.8169662358801947
2011-09-16,0.8029675662092947
2011-09-20,0.8233366097555566
2011-09-21,0.8204115168064219
2011-09-22,0.825638249713832
2011-09-23,0.8342936485373509
2011-09-27,0.8502403419549729
2011-09-28,0.8448180316777153
2011-09-30,0.859759321078454
2011-10-01,0.8650415811756395
2011-10-04,0.8697748458481335
2011-10-05,0.836941875165279
2011-10-07,0.8833999904905433
2011-10-08,0.8288020900739252
