file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/ranklib/tensorflow/tensorflow_MART_result.csv,0.8811313577243203,0.2865440921970273,0.2159143837621814
./result/ranklib/tensorflow/tensorflow_RankNet_result.csv,0.6605110561002276,0.013444164095707048,0.38513439029560187
./result/ranklib/tensorflow/tensorflow_RankBoost_result.csv,0.758418326862953,0.06365172648158089,0.28068708124211195
./result/ranklib/tensorflow/tensorflow_AdaRank_result.csv,0.6605110561002276,0.013444164095707048,0.38513439029560187
./result/ranklib/tensorflow/tensorflow_Coordinate_Ascent_result.csv,0.7255742084427729,0.04214569660547811,0.3001750188472376
./result/ranklib/tensorflow/tensorflow_LambdaMART_result.csv,0.8443722625423626,0.27078514909204476,0.2500692701602772
./result/ranklib/tensorflow/tensorflow_ListNet_result.csv,0.8343224645677776,0.2694074184903042,0.29386517676873425
./result/ranklib/tensorflow/tensorflow_Random_Forests_result.csv,0.8945695568533943,0.31863183791329863,0.1974458531941335
./result/xgboost/tensorflow/tensorflow_xgboost_result.csv,0.8822814303252493,0.30304439618466034,0.21018128028561597
./result/bayesian_network/tensorflow/tensorflow_bayesian_network_result.csv,0.7993944023963283,0.14309600348578466,0.23542795753482448
./result/fifo/tensorflow_FIFO_result.csv,0.8457602841927989,0.034080851347929216,0.409050703954524
./result/small_size_first/tensorflow_small_size_first_result.csv,0.8413725857928886,0.016858152666534034,0.41665388780504636
