file_path,ndcg_mean,mrr_mean,kendall_tau_distance_mean
./result/bayesian_network/tensorflow/tensorflow_bayesian_network_result.csv,0.8724921116645611,0.1430960034857847,0.2354279575348245
./result/fifo/tensorflow_FIFO_result.csv,0.9025412111883739,0.03408085134792924,0.409050703954524
./result/xgboost/tensorflow/tensorflow_xgboost_result.csv,0.917386471494824,0.3030443961846604,0.210181280285616
./result/ranklib/tensorflow/tensorflow_MART_result.csv,0.9178628316156731,0.2865440921970273,0.21591438376218142
./result/ranklib/tensorflow/tensorflow_RankNet_result.csv,0.9810048227765071,1.0,0.33333333333333337
./result/ranklib/tensorflow/tensorflow_RankBoost_result.csv,0.8529810617425019,0.06365172648158093,0.280687081242112
./result/ranklib/tensorflow/tensorflow_AdaRank_result.csv,0.7808874557024116,0.01344416409570709,0.38513439029560187
./result/ranklib/tensorflow/tensorflow_Coordinate_Ascent_result.csv,0.8656858064139679,0.07372418956450781,0.2568827885082549
./result/ranklib/tensorflow/tensorflow_LambdaMART_result.csv,0.8881130636536702,0.27078514909204476,0.2500692701602773
./result/ranklib/tensorflow/tensorflow_ListNet_result.csv,0.8742561938490203,0.25730103007216787,0.2970944591552789
./result/ranklib/tensorflow/tensorflow_Random_Forests_result.csv,0.9259837764120237,0.3145473493815672,0.19805219080292955
