user, 270, 2021-11-08 23:41:37 , 第270号 pr_number: 1971 第3页的第33个数据插入数据库失败: (1366, 'Incorrect string value: \'\\xF0\\x90\\x8D\\x88")...\' for column \'patch_content\' at row 1')
user, 3110, 2021-11-09 01:52:28 , 第3110号 pr_number: 9843 第6页的第74个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x92\\xA9</...' for column 'patch_content' at row 1")
user, 3537, 2021-11-09 02:02:51 , 第3537号 pr_number: 10833 第5页的第27个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x92\\xA9</...' for column 'patch_content' at row 1")
user, 3546, 2021-11-09 02:03:26 , 第3546号 pr_number: 10859 第10页的第95个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x92\\xA9</...' for column 'patch_content' at row 1")
user, 3557, 2021-11-09 02:04:06 , 第3557号 pr_number: 10960 第11页的第62个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x92\\xA9</...' for column 'patch_content' at row 1")
user, 5083, 2021-11-09 02:46:45 , 第5083号 pr_number: 14559 第1页的第8个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x91\\x8D, ...' for column 'patch_content' at row 1")
user, 5303, 2021-11-09 02:51:45 , 第5303号 pr_number: 15100 第2页的第6个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x91\\x8D\\x0A+...' for column 'patch_content' at row 1")
user, 5736, 2021-11-09 03:02:54 , 第5736号 pr_number: 16066 第16页的第20个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x91\\x8D\\x0A+...' for column 'patch_content' at row 1")
user, 7635, 2021-11-09 03:54:48 , 第7635号 pr_number: 20503 第29页的第42个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x91\\x8D\\x0A+...' for column 'patch_content' at row 1")
user, 8242, 2021-11-09 04:11:52 , 第8242号 pr_number: 22173 第15页的第14个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x91\\x8D, ...' for column 'patch_content' at row 1")
user, 8302, 2021-11-09 04:14:42 , 第8302号 pr_number: 22381 第13页的第26个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9F\\x91\\x8D, ...' for column 'patch_content' at row 1")
user, 9617, 2021-11-09 04:50:24 , 第9617号 pr_number: 26271 第1页的第8个数据插入数据库失败: (1366, "Incorrect string value: '\\xF0\\x9D\\x91\\x9332...' for column 'patch_content' at row 1")
