user, 3248, 2022-01-17 13:08:17 , µÚ3248ºÅ user: beedaan Ê§°Ü: 'followers'
user, 3248, 2022-01-17 14:32:41 , µÚ3248ºÅ user: beedaan Ê§°Ü: 'followers'
user, 3248, 2022-01-17 14:42:26 , µÚ3248ºÅ user: beedaan Ê§°Ü: 'followers'
user, 3248, 2022-01-17 14:47:26 , µÚ3248ºÅ user: beedaan Ê§°Ü: 'followers'
