pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
1,1,1,0,2,1,1,1,1,0,1,0,0,2,4,4,4,4,4,1,0,4,3,0,0,0,0,0
2,4,0,0,0,1,1,1,1,0,3,1,4,2,4,4,4,4,4,1,0,4,1,0,0,0,0,0
3,4,1,0,0,0,1,4,1,0,3,4,1,2,4,4,4,4,4,1,2,4,2,0,0,0,0,0
4,4,1,0,2,0,1,4,1,0,1,0,0,2,4,4,4,4,4,1,4,4,3,0,0,0,0,0
5,4,1,0,0,0,1,4,1,0,3,1,2,2,4,4,4,4,4,1,4,1,3,0,0,0,0,0
6,4,0,0,0,0,1,4,1,0,3,1,4,2,4,4,4,4,4,1,4,0,2,0,0,0,0,0
7,3,0,0,0,0,1,4,1,0,3,4,3,2,4,4,4,4,4,1,4,3,0,0,0,0,0,0
8,4,1,0,0,0,1,4,1,0,3,3,2,2,4,4,4,4,4,1,4,0,3,0,0,0,0,0
9,3,1,0,0,0,1,4,1,0,1,2,1,2,4,4,4,4,4,1,4,0,2,0,0,0,0,0
10,4,1,0,0,0,1,4,1,0,1,1,1,2,4,4,4,4,4,1,4,1,2,0,0,0,0,0
11,3,1,0,0,0,1,4,1,0,0,1,0,2,4,4,4,4,4,1,4,1,1,0,0,0,0,0
12,4,1,0,0,1,1,4,1,0,3,4,2,2,4,4,4,4,4,1,2,0,2,0,0,0,0,0
13,4,1,0,0,1,1,4,1,0,3,3,4,2,4,4,4,4,4,1,4,0,0,0,0,0,0,0
14,3,0,0,0,0,1,0,1,0,2,2,0,2,4,4,4,4,4,1,2,3,2,1,0,0,0,0
15,4,1,0,0,1,1,4,1,0,3,2,2,2,4,4,4,4,4,1,4,3,0,0,0,0,0,0
16,4,1,0,0,1,1,4,1,0,3,2,3,2,4,4,4,4,4,1,4,1,0,0,0,0,0,0
17,4,1,0,0,1,1,4,1,0,2,2,1,2,4,4,4,4,4,1,4,4,0,0,0,0,0,0
18,4,1,0,0,1,1,4,1,0,2,3,2,2,4,4,4,4,4,1,4,0,2,0,0,0,0,0
19,3,1,0,0,0,1,3,1,0,2,1,2,2,4,4,4,4,4,1,4,0,1,0,0,0,0,0
20,1,1,0,0,0,1,4,1,0,3,4,3,2,4,4,4,4,4,1,4,0,2,0,0,0,0,0
21,4,1,0,0,0,1,4,1,0,3,3,3,2,4,4,4,4,4,1,4,0,1,0,0,0,0,0
22,1,1,0,0,0,1,1,1,0,1,0,0,2,4,4,4,4,4,1,0,1,3,0,0,0,0,0
23,2,1,0,0,0,1,3,1,0,1,1,1,2,4,4,4,4,4,1,2,3,1,0,0,0,0,0
24,3,1,0,0,0,1,4,1,0,3,4,4,2,4,4,4,4,4,1,4,0,3,0,0,0,0,0
25,4,0,0,2,0,1,3,1,0,0,0,0,2,4,4,4,4,4,1,2,4,0,0,0,0,0,0
26,3,0,0,2,0,1,1,0,0,0,0,0,2,4,4,4,4,4,1,0,4,0,0,0,0,0,0
27,4,0,0,0,0,1,3,1,0,0,0,0,2,4,4,4,4,4,1,2,4,2,0,0,0,0,0
28,3,0,0,2,0,1,2,0,0,0,0,0,2,4,4,3,4,4,1,0,0,0,0,0,0,0,1
29,4,1,0,0,0,1,4,1,0,1,2,2,2,4,4,4,4,4,1,4,4,2,0,0,0,0,0
30,4,1,0,0,0,1,4,1,0,2,2,3,2,4,4,4,4,4,1,4,1,3,0,0,0,0,0
31,4,1,0,0,0,1,4,1,0,3,3,4,2,4,4,4,4,4,1,4,4,1,0,0,0,0,0
32,4,0,0,2,0,1,3,1,0,0,0,0,2,4,4,3,4,4,1,0,4,1,0,0,0,0,0
33,2,1,0,0,0,1,1,1,0,2,2,4,2,4,4,4,4,4,1,0,4,0,1,0,0,0,0
34,4,1,0,0,0,1,4,1,0,3,4,4,2,4,4,4,4,4,1,4,2,2,0,0,0,0,0
35,3,0,0,2,0,1,3,1,0,0,0,0,2,4,4,3,4,4,1,0,4,2,0,0,0,0,0
36,3,1,0,0,0,1,4,1,0,3,4,3,2,4,4,4,4,4,1,4,1,3,0,0,0,0,0
37,4,0,0,0,0,1,2,1,0,0,0,0,2,4,4,3,4,4,1,2,4,3,0,0,0,0,0
38,4,0,0,2,0,1,3,1,0,1,0,2,2,4,4,4,4,4,1,4,4,1,0,0,0,0,0
39,4,0,0,0,0,1,4,1,0,3,4,3,2,4,4,4,4,4,1,4,4,2,0,0,0,0,0
40,3,1,0,0,0,1,4,1,0,3,3,4,2,4,4,4,4,4,1,4,0,2,0,0,0,0,0
41,4,0,0,2,0,1,3,1,0,0,0,0,2,4,4,3,4,4,1,2,4,1,0,0,0,0,0
42,4,0,0,0,0,1,1,1,0,0,0,0,2,4,4,3,4,4,1,2,4,2,0,0,0,0,0
43,3,0,0,2,0,1,2,1,0,0,1,0,2,4,4,4,4,4,1,2,3,3,0,0,0,0,0
44,3,1,0,0,0,1,3,0,0,1,0,2,2,4,4,4,4,4,1,0,4,3,0,0,0,0,0
